Term,k,M,K,N,pval,odds_ratio,genes,padj,neg_log10_pval,combined_score,Accession,GeneSet,Condition
Prolactin signaling pathway,5,68,352,30178,0.0011987000513264264,6.378501703187757,"GRB2,HRAS,KRAS,MAPK14,SOCS5",0.004953119080009196,2.9212894760759256,5.838403251487879,Acc6,KEGG,Obesity/GLP-1R
Thyroid hormone synthesis,5,69,352,30178,0.0012801710741539277,6.285850880379458,"CREB3L1,ITPR3,PLCB2,PRKACA,PRKCB",0.005191804911846485,2.8927319900423196,5.744775482391982,Acc6,KEGG,Obesity/GLP-1R
Retrograde endocannabinoid signaling,7,140,352,30178,0.0013220132484508583,4.352086351782091,"CACNA1D,GNAI1,ITPR3,MAPK14,PLCB2,PRKACA,PRKCB",0.005264016389286146,2.8787641925808845,4.829087946481243,Acc6,KEGG,Obesity/GLP-1R
Calcium signaling pathway,8,185,352,30178,0.0015501636285893373,3.769249982327575,"CACNA1D,ITPR3,PLCB2,PLCG1,PPP3CA,PRKACA,PRKCB,SLC25A5",0.006062247047519015,2.8096224571569683,4.389161454422066,Acc6,KEGG,Obesity/GLP-1R
Glioma,5,73,352,30178,0.0016474197812473338,5.940631376217031,"GRB2,HRAS,KRAS,PLCG1,PRKCB",0.006329560212160809,2.783195723568442,5.392143207712729,Acc6,KEGG,Obesity/GLP-1R
Hepatitis B,7,147,352,30178,0.0017491607301457113,4.143878240951553,"CREB3L1,GRB2,HRAS,KRAS,MAPK14,PRKCB,TIRAP",0.00660458965348122,2.7571702814257777,4.515713659878665,Acc6,KEGG,Obesity/GLP-1R
PI3K-Akt signaling pathway,11,331,352,30178,0.0018929956539613347,2.907937798538759,"CREB3L1,GRB2,HRAS,INSR,KDR,KRAS,PPP2CA,PPP2R5D,RELN,TNC,TNXB",0.007026543190127666,2.7228503831110986,3.71127180406455,Acc6,KEGG,Obesity/GLP-1R
mTOR signaling pathway,7,152,352,30178,0.002114755850709687,4.006899220668303,"FNIP2,GRB2,HRAS,INSR,KRAS,PRKCB,WNT4",0.007718858855090357,2.67473976484216,4.308515763433638,Acc6,KEGG,Obesity/GLP-1R
Wnt signaling pathway,7,154,352,30178,0.0022764893875822085,3.9545981401965173,"CTBP1,PLCB2,PPP3CA,PRKACA,PRKCB,RAC3,WNT4",0.008172970096401699,2.642734369922112,4.2292102614122005,Acc6,KEGG,Obesity/GLP-1R
Tight junction,7,157,352,30178,0.0025367838767182274,3.8786449787470447,"ACTG1,CACNA1D,CGNL1,F11R,PPP2CA,PRKACA,TUBA8",0.008960575306472448,2.5957165312594905,4.113866803398337,Acc6,KEGG,Obesity/GLP-1R
Neurotrophin signaling pathway,6,119,352,30178,0.002777096088273698,4.3790374861299615,"GRB2,HRAS,KRAS,MAPK14,PLCG1,RAP1B",0.009653714973522855,2.55640909328356,4.301182463252922,Acc6,KEGG,Obesity/GLP-1R
ErbB signaling pathway,5,83,352,30178,0.0028975878021467926,5.223157105518009,"GRB2,HRAS,KRAS,PLCG1,PRKCB",0.009915183260471055,2.5379633952573393,4.640100993758601,Acc6,KEGG,Obesity/GLP-1R
Th1 and Th2 cell differentiation,5,84,352,30178,0.003052077014151682,5.160805174850118,"IL12RB2,MAPK14,NOTCH2,PLCG1,PPP3CA",0.01028315178614182,2.51540451187079,4.573527296713335,Acc6,KEGG,Obesity/GLP-1R
Colorectal cancer,5,86,352,30178,0.0033787415139819982,5.040451448212096,"GRB2,HRAS,KRAS,RAC3,RALGDS",0.011211278660031175,2.471245032062118,4.444481681730197,Acc6,KEGG,Obesity/GLP-1R
Hepatocellular carcinoma,7,168,352,30178,0.003691407862838364,3.623357963875205,"ACTG1,GRB2,HRAS,KRAS,PLCG1,PRKCB,WNT4",0.012012191642478636,2.4328079670519602,3.7249240316883205,Acc6,KEGG,Obesity/GLP-1R
TGF-beta signaling pathway,5,88,352,30178,0.0037298129300846906,4.925568345512166,"ACVR1C,INHBB,PPP2CA,RBL1,ZFYVE9",0.012012191642478636,2.4283129498184732,4.320640422964467,Acc6,KEGG,Obesity/GLP-1R
Vascular smooth muscle contraction,6,127,352,30178,0.003829864815331609,4.102100571724979,"CACNA1D,ITPR3,PLCB2,PRKACA,PRKCB,PRKCH",0.012155657892139455,2.416816555272021,3.9385707346896153,Acc6,KEGG,Obesity/GLP-1R
NF-kappa B signaling pathway,5,89,352,30178,0.003914810110643249,4.870063026230176,"LYN,PLCG1,PRKCB,RIPK1,TIRAP",0.012247763060441022,2.407289298714555,4.260577967266329,Acc6,KEGG,Obesity/GLP-1R
FoxO signaling pathway,6,128,352,30178,0.003979698932022784,4.06991747327362,"FBXO32,GRB2,HRAS,INSR,KRAS,MAPK14",0.012275409381873095,2.4001497814707395,3.8962220399605814,Acc6,KEGG,Obesity/GLP-1R
Morphine addiction,5,90,352,30178,0.004106279170796704,4.815791158487787,"GNAI1,GRK2,PDE3A,PRKACA,PRKCB",0.012489932477839975,2.386551527879452,4.201707327132215,Acc6,KEGG,Obesity/GLP-1R
Glucagon signaling pathway,5,95,352,30178,0.005164985275064156,4.56157030432607,"CREB3L1,ITPR3,PLCB2,PPP3CA,PRKACA",0.01541220920351717,2.286930912279404,3.9241001508757165,Acc6,KEGG,Obesity/GLP-1R
Kaposi sarcoma-associated herpesvirus infection,7,179,352,30178,0.005207778452330003,3.399447006697111,"HRAS,ITPR3,KRAS,LYN,MAPK14,PLCG1,PPP3CA",0.01541220920351717,2.2833474996658905,3.3827310341881938,Acc6,KEGG,Obesity/GLP-1R
Apoptosis,6,136,352,30178,0.005339160485276617,3.829490796607576,"ACTG1,HRAS,ITPR3,KRAS,RIPK1,TUBA8",0.015590348617007723,2.2725270248580385,3.578641563676056,Acc6,KEGG,Obesity/GLP-1R
Insulin signaling pathway,6,137,352,30178,0.005530291321970824,3.8014117686757753,"GRB2,HRAS,INSR,KRAS,PRKACA,PRKAR2B",0.0159359710462054,2.2572519905412403,3.5414252050034474,Acc6,KEGG,Obesity/GLP-1R
Chagas disease (American trypanosomiasis),5,97,352,30178,0.00563803386409615,4.467220296595948,"CALR,GNAI1,MAPK14,PLCB2,PPP2CA",0.016035446964117624,2.248872319924877,3.820317538867731,Acc6,KEGG,Obesity/GLP-1R
Longevity regulating pathway,5,102,352,30178,0.006952926812732661,4.24753277859689,"CREB3L1,HRAS,INSR,KRAS,PRKACA",0.019274569265676618,2.157832342021494,3.577163869096694,Acc6,KEGG,Obesity/GLP-1R
C-type lectin receptor signaling pathway,5,102,352,30178,0.006952926812732661,4.24753277859689,"HRAS,ITPR3,KRAS,MAPK14,PPP3CA",0.019521679128057086,2.157832342021494,3.577163869096694,Acc6,KEGG,Obesity/GLP-1R
Carbohydrate digestion and absorption,3,35,352,30178,0.007812571808701974,7.401014854523877,"CACNA1D,PLCB2,PRKCB",0.021386915326321653,2.107205977842467,4.484877141650255,Acc6,KEGG,Obesity/GLP-1R
Renal cell carcinoma,4,68,352,30178,0.008247816422981858,5.088142352603207,"GRB2,HRAS,KRAS,RAP1B",0.02229965181028428,2.0836610139919065,3.7638064927828627,Acc6,KEGG,Obesity/GLP-1R
Alcoholism,6,151,352,30178,0.00875951610389077,3.4473556813767785,"CREB3L1,GNAI1,GRB2,HRAS,KRAS,PRKACA",0.023394317399415592,2.057519884609845,3.0704568625085176,Acc6,KEGG,Obesity/GLP-1R
Viral carcinogenesis,7,198,352,30178,0.008867539382978433,3.071291003339685,"CREB3L1,GRB2,HRAS,KRAS,LYN,PRKACA,RBL1",0.023397483432196105,2.052196874040431,2.8812026290449415,Acc6,KEGG,Obesity/GLP-1R
Thyroid cancer,3,37,352,30178,0.009117594838227435,7.000495482592302,"HRAS,KRAS,TPM3",0.02349121493613892,2.0401197106021014,4.242436027788434,Acc6,KEGG,Obesity/GLP-1R
Aldosterone-regulated sodium reabsorption,3,37,352,30178,0.009117594838227435,7.000495482592302,"INSR,KRAS,PRKCB",0.02377087225680724,2.0401197106021014,4.242436027788434,Acc6,KEGG,Obesity/GLP-1R
Oocyte meiosis,5,111,352,30178,0.00983463781060191,3.901970250284857,"ITPR3,PPP2CA,PPP2R5D,PPP3CA,PRKACA",0.025009547401536214,2.0072416296189117,3.19078599633645,Acc6,KEGG,Obesity/GLP-1R
Adherens junction,4,72,352,30178,0.010049498499247429,4.804829391298796,"ACTG1,FYN,INSR,RAC3",0.025009547401536214,1.9978556103274565,3.5136091323664607,Acc6,KEGG,Obesity/GLP-1R
Salivary secretion,4,72,352,30178,0.010049498499247429,4.804829391298796,"ITPR3,PLCB2,PRKACA,PRKCB",0.025009547401536214,1.9978556103274565,3.5136091323664607,Acc6,KEGG,Obesity/GLP-1R
Osteoclast differentiation,5,113,352,30178,0.010571428824409947,3.832653872924331,"CALCR,FYN,GRB2,MAPK14,PPP3CA",0.02601284171399751,1.9758663098903226,3.112771432339179,Acc6,KEGG,Obesity/GLP-1R
Bladder cancer,3,40,352,30178,0.011300445967948856,6.474813806932111,"DAPK3,HRAS,KRAS",0.027497751855342218,1.9469044169061855,3.9162745731084256,Acc6,KEGG,Obesity/GLP-1R
Chronic myeloid leukemia,4,76,352,30178,0.012088469764273507,4.551338846973797,"CTBP1,GRB2,HRAS,KRAS",0.029092031630504372,1.917628671429815,3.286890584156915,Acc6,KEGG,Obesity/GLP-1R
Thermogenesis,7,214,352,30178,0.01318206605871853,2.840145210517336,"ACTG1,CREB3L1,GRB2,HRAS,KRAS,MAPK14,PRKACA",0.0313790485528191,1.8800165163292055,2.5295813634013693,Acc6,KEGG,Obesity/GLP-1R
Endocrine and other factor-regulated calcium reabsorption,3,46,352,30178,0.016497983618525412,5.629151980870063,"PLCB2,PRKACA,PRKCB",0.03885009045652758,1.7825691319594164,3.3716883173271857,Acc6,KEGG,Obesity/GLP-1R
Human T-cell leukemia virus 1 infection,7,225,352,30178,0.016910817047376462,2.700302005859815,"CALR,CREB3L1,HRAS,KRAS,PPP3CA,PRKACA,SLC25A5",0.03939860567420687,1.771835408925329,2.3182950334987713,Acc6,KEGG,Obesity/GLP-1R
Autophagy,5,128,352,30178,0.017327232801447847,3.3818266529818493,"DAPK3,HRAS,KRAS,PPP2CA,PRKACA",0.03972458149474141,1.761270789566513,2.6022171474295477,Acc6,KEGG,Obesity/GLP-1R
Fc gamma R-mediated phagocytosis,4,85,352,30178,0.017594905958858067,4.068215691907328,"LYN,PLCG1,PLD2,PRKCB",0.03972458149474141,1.7546130500369825,2.8477173656092836,Acc6,KEGG,Obesity/GLP-1R
Pancreatic secretion,4,85,352,30178,0.017594905958858067,4.068215691907328,"ITPR3,PLCB2,PRKCB,RAP1B",0.03972458149474141,1.7546130500369825,2.8477173656092836,Acc6,KEGG,Obesity/GLP-1R
Progesterone-mediated oocyte maturation,4,86,352,30178,0.01828837739519349,4.0207772425726365,"GNAI1,KRAS,MAPK14,PRKACA",0.04086892499538137,1.7378248248447412,2.8041276371337354,Acc6,KEGG,Obesity/GLP-1R
Cocaine addiction,3,48,352,30178,0.018481193531741383,5.3942459180750495,"CREB3L1,GNAI1,PRKACA",0.04088264023688245,1.733269985090407,3.2159065488984364,Acc6,KEGG,Obesity/GLP-1R
Notch signaling pathway,3,49,352,30178,0.019520204312568977,5.283983888599839,"CTBP1,DTX1,NOTCH2",0.04274924744452606,1.70951564100555,3.1420968537931278,Acc6,KEGG,Obesity/GLP-1R
GABAergic synapse,4,88,352,30178,0.01972568983527766,3.9291347836306176,"CACNA1D,GNAI1,PRKACA,PRKCB",0.04277154528639413,1.7049677999605761,2.7197023560724345,Acc6,KEGG,Obesity/GLP-1R
JAK-STAT signaling pathway,5,133,352,30178,0.02009480437874435,3.254148768637237,"CTF1,GRB2,HRAS,IL12RB2,SOCS5",0.04314472704848051,1.696916217272165,2.4569559763542292,Acc6,KEGG,Obesity/GLP-1R
Dilated cardiomyopathy (DCM),4,89,352,30178,0.020469731234084004,3.8848580899844736,"ACTG1,CACNA1D,PRKACA,TPM3",0.04352302077926599,1.6888878595514916,2.6788129862959056,Acc6,KEGG,Obesity/GLP-1R
Hepatitis C,5,139,352,30178,0.023779092187976043,3.113060113706787,"GRB2,HRAS,KRAS,PPP2CA,RIPK1",0.05007328066506493,1.6238047294178437,2.2963315575262286,Acc6,KEGG,Obesity/GLP-1R
Phosphatidylinositol signaling system,4,96,352,30178,0.026160055699414285,3.6007493057550506,"ITPR3,PLCB2,PLCG1,PRKCB",0.054562401887349794,1.5823613356565427,2.41503022457622,Acc6,KEGG,Obesity/GLP-1R
Breast cancer,5,143,352,30178,0.02646215771923821,3.025578570090238,"GRB2,HRAS,KRAS,NOTCH2,WNT4",0.05467181641993554,1.5773747464163665,2.19676035021595,Acc6,KEGG,Obesity/GLP-1R
Prostate cancer,4,97,352,30178,0.02704272330523443,3.5635097154805018,"CREB3L1,GRB2,HRAS,KRAS",0.055349125269591966,1.5679495754196833,2.380291709868348,Acc6,KEGG,Obesity/GLP-1R
Regulation of lipolysis in adipocytes,3,56,352,30178,0.0276803527640893,4.622411711748577,"GNAI1,INSR,PRKACA",0.056129604216069974,1.5578283794421164,2.6899968261743674,Acc6,KEGG,Obesity/GLP-1R
Endocytosis,7,253,352,30178,0.029640949111961558,2.399209486166008,"GRK2,HRAS,PLD2,SH3GL3,SNX12,VPS26A,ZFYVE9",0.05955383353687689,1.528107894232242,1.8697055652164773,Acc6,KEGG,Obesity/GLP-1R
Endometrial cancer,3,58,352,30178,0.03029632769726251,4.462721875956894,"GRB2,HRAS,KRAS",0.06031723423364082,1.518610010358079,2.5785195809944437,Acc6,KEGG,Obesity/GLP-1R
Collecting duct acid secretion,2,24,352,30178,0.03162106475029977,7.177496905646005,"ATP4A,TCIRG1",0.06238750612896982,1.5000235105140425,3.152128557715158,Acc6,KEGG,Obesity/GLP-1R
Tuberculosis,5,153,352,30178,0.0339902591751746,2.826886828869644,"MAPK14,PPP3CA,RFXAP,TCIRG1,TIRAP",0.06646309606574319,1.4686455239159386,1.9709981254980606,Acc6,KEGG,Obesity/GLP-1R
Hippo signaling pathway,5,157,352,30178,0.03733736295674607,2.754497226335772,"ACTG1,AJUBA,LIMD1,PPP2CA,WNT4",0.07236179192502115,1.4278563584216468,1.8889888259552565,Acc6,KEGG,Obesity/GLP-1R
Acute myeloid leukemia,3,64,352,30178,0.03889413434370869,4.043536057003724,"GRB2,HRAS,KRAS",0.0747176791339667,1.410115890042925,2.281719005452793,Acc6,KEGG,Obesity/GLP-1R
Pertussis,3,67,352,30178,0.04360864592798925,3.862097418949366,"GNAI1,MAPK14,TIRAP",0.08304603007156214,1.3604273981954604,2.1514749983852925,Acc6,KEGG,Obesity/GLP-1R
Viral myocarditis,3,69,352,30178,0.046902688286223966,3.7499034785099568,"ACTG1,FYN,RAC3",0.08854904081623317,1.3288022644402766,2.0704390948324907,Acc6,KEGG,Obesity/GLP-1R
Cell cycle,4,122,352,30178,0.05491513394519389,2.8309276117188857,"CDC45,CDKN1C,DBF4,RBL1",0.10278986610254243,1.2603079527604542,1.6927283958742074,Acc6,KEGG,Obesity/GLP-1R
Prion diseases,2,33,352,30178,0.056510363810809455,5.218439753144123,"FYN,PRKACA",0.10487940402175654,1.2478718967276123,2.2805096404414846,Acc6,KEGG,Obesity/GLP-1R
Pancreatic cancer,3,75,352,30178,0.05749262194409107,3.44922371813234,"KRAS,RAC3,RALGDS",0.10517107530420632,1.2403878849549093,1.8515637555080073,Acc6,KEGG,Obesity/GLP-1R
AMPK signaling pathway,4,124,352,30178,0.05762798646805825,2.7850821510318684,"CREB3L1,INSR,PPP2CA,PPP2R5D",0.10517107530420632,1.2393665544788253,1.649680654062881,Acc6,KEGG,Obesity/GLP-1R
Salmonella infection,3,76,352,30178,0.059358546006275374,3.4037261228120426,"ACTG1,FLNA,MAPK14",0.10697251146432221,1.2265167456869996,1.818251011295259,Acc6,KEGG,Obesity/GLP-1R
Base excision repair,2,34,352,30178,0.05959199268788726,5.064788211771425,"POLD2,POLE",0.10697251146432221,1.2248120920230365,2.207723332948162,Acc6,KEGG,Obesity/GLP-1R
DNA replication,2,35,352,30178,0.06273013940783789,4.919916758477169,"POLD2,POLE",0.1107895204057782,1.2025237473106258,2.13847490161827,Acc6,KEGG,Obesity/GLP-1R
African trypanosomiasis,2,35,352,30178,0.06273013940783789,4.919916758477169,"PLCB2,PRKCB",0.11169024821395526,1.2025237473106258,2.13847490161827,Acc6,KEGG,Obesity/GLP-1R
ECM-receptor interaction,3,83,352,30178,0.07319564035854678,3.1159401283161863,"RELN,TNC,TNXB",0.12823876190817396,1.1355147853980427,1.6066027064836899,Acc6,KEGG,Obesity/GLP-1R
Hypertrophic cardiomyopathy (HCM),3,84,352,30178,0.07527999433096748,3.0787432990956334,"ACTG1,CACNA1D,TPM3",0.12971268278034204,1.1233204222857627,1.5791514100463602,Acc6,KEGG,Obesity/GLP-1R
Toll-like receptor signaling pathway,3,84,352,30178,0.07527999433096748,3.0787432990956334,"MAPK14,RIPK1,TIRAP",0.12971268278034204,1.1233204222857627,1.5791514100463602,Acc6,KEGG,Obesity/GLP-1R
Ferroptosis,2,39,352,30178,0.07581380546065652,4.414723998271556,"GCLM,MAP1LC3A",0.12971268278034204,1.1202517034780157,1.8922416962817101,Acc6,KEGG,Obesity/GLP-1R
Fluid shear stress and atherosclerosis,4,139,352,30178,0.08019136684273727,2.483293686797186,"ACTG1,KDR,MAPK14,RAC3",0.13613883208185631,1.0958723840147666,1.3676249634740467,Acc6,KEGG,Obesity/GLP-1R
Epstein-Barr virus infection,5,197,352,30178,0.08167810530315471,2.192283561986408,"CALR,ENTPD3,LYN,MAPK14,RIPK1",0.1365629812011945,1.0878943451856988,1.2627586864050804,Acc6,KEGG,Obesity/GLP-1R
Amoebiasis,3,87,352,30178,0.08168835861806613,2.972283408567844,"PLCB2,PRKACA,PRKCB",0.1365629812011945,1.087839830226065,1.500502182870483,Acc6,KEGG,Obesity/GLP-1R
Vasopressin-regulated water reabsorption,2,41,352,30178,0.08265130481293913,4.199092942086232,"CREB3L1,PRKACA",0.137126028439649,1.082750285848295,1.7848967129512259,Acc6,KEGG,Obesity/GLP-1R
mRNA surveillance pathway,3,88,352,30178,0.08387527633981146,2.9384098070362747,"PNN,PPP2CA,PPP2R5D",0.13811041743171962,1.0763660359715947,1.475457848277958,Acc6,KEGG,Obesity/GLP-1R
Nucleotide excision repair,2,43,352,30178,0.08966914283863021,4.0035205888018695,"POLD2,POLE",0.14644880455047055,1.0473569817101351,1.6863932373606476,Acc6,KEGG,Obesity/GLP-1R
Gastric cancer,4,145,352,30178,0.09027666033933116,2.3800612190313917,"GRB2,HRAS,KRAS,WNT4",0.14644880455047055,1.0444245154231113,1.271998164325992,Acc6,KEGG,Obesity/GLP-1R
Ether lipid metabolism,2,44,352,30178,0.09324192515550907,3.912401651476201,"ENPP6,PLD2",0.14905096065004733,1.0303887682297206,1.6401346725143218,Acc6,KEGG,Obesity/GLP-1R
Hedgehog signaling pathway,2,44,352,30178,0.09324192515550907,3.912401651476201,"GRK2,PRKACA",0.14905096065004733,1.0303887682297206,1.6401346725143218,Acc6,KEGG,Obesity/GLP-1R
Cell adhesion molecules (CAMs),4,148,352,30178,0.09553666386766421,2.3315838101819137,"F11R,L1CAM,MAG,VSIR",0.15161253178998885,1.0198299283149754,1.2273120933899704,Acc6,KEGG,Obesity/GLP-1R
Glycerophospholipid metabolism,3,94,352,30178,0.09750909853803622,2.7503032112971346,"CHKA,PLD2,PNPLA7",0.15362944302035922,1.010954858552716,1.3363172270617807,Acc6,KEGG,Obesity/GLP-1R
Ovarian steroidogenesis,2,46,352,30178,0.10050794008032052,3.742048855606472,"INSR,PRKACA",0.15722313483992997,0.9977996278270035,1.5530444786183926,Acc6,KEGG,Obesity/GLP-1R
Regulation of actin cytoskeleton,5,212,352,30178,0.1033249385664308,2.0361499323233474,"ACTG1,HRAS,KRAS,RAC3,SSH2",0.15914214478782043,0.9857948442632205,1.094814135773718,Acc6,KEGG,Obesity/GLP-1R
Type II diabetes mellitus,2,47,352,30178,0.10419834603242051,3.662309249029152,"CACNA1D,INSR",0.15914214478782043,0.9821391746515994,1.5120139375828106,Acc6,KEGG,Obesity/GLP-1R
Phagosome,4,153,352,30178,0.10461534799440204,2.2550127395591,"ACTG1,CALR,TCIRG1,TUBA8",0.15914214478782043,0.9804045959629536,1.15706976831976,Acc6,KEGG,Obesity/GLP-1R
Th17 cell differentiation,3,97,352,30178,0.10464141027144358,2.6649765080752568,"MAPK14,PLCG1,PPP3CA",0.15914214478782043,0.9802964159141245,1.2732304784939767,Acc6,KEGG,Obesity/GLP-1R
NOD-like receptor signaling pathway,4,155,352,30178,0.10835334108817588,2.225767530650258,"ITPR3,MAPK14,PLCB2,RIPK1",0.16365090826421044,0.9651576926156263,1.1303646188792043,Acc6,KEGG,Obesity/GLP-1R
HIF-1 signaling pathway,3,100,352,30178,0.11197256632011435,2.5847694070466916,"INSR,PLCG1,PRKCB",0.16795884948017153,0.9508883680012116,1.2139936170896606,Acc6,KEGG,Obesity/GLP-1R
Fanconi anemia pathway,2,51,352,30178,0.119310911667351,3.3746212566717624,"FANCE,POLI",0.17654790307533696,0.9233198357914053,1.3626538303448301,Acc6,KEGG,Obesity/GLP-1R
Amyotrophic lateral sclerosis (ALS),2,51,352,30178,0.119310911667351,3.3746212566717624,"MAPK14,PPP3CA",0.1777489092187066,0.9233198357914053,1.3626538303448301,Acc6,KEGG,Obesity/GLP-1R
Synthesis and degradation of ketone bodies,1,11,352,30178,0.12109727879076564,7.811061339685662,HMGCLL1,0.1779886178199844,0.9168656158943782,1.9951068257873315,Acc6,KEGG,Obesity/GLP-1R
RIG-I-like receptor signaling pathway,2,52,352,30178,0.12317025528729764,3.3096148353217756,"MAPK14,RIPK1",0.17849855974073173,0.9094941584399676,1.3286332087368626,Acc6,KEGG,Obesity/GLP-1R
Taste transduction,2,52,352,30178,0.12317025528729764,3.3096148353217756,"ITPR3,PRKACA",0.17849855974073173,0.9094941584399676,1.3286332087368626,Acc6,KEGG,Obesity/GLP-1R
Alzheimer disease,4,163,352,30178,0.12388941132690055,2.115963433397426,"CACNA1D,ITPR3,PLCB2,PPP3CA",0.17849855974073173,0.9069658106441993,1.0308014647810484,Acc6,KEGG,Obesity/GLP-1R
TNF signaling pathway,3,106,352,30178,0.12719633324035423,2.437975278749128,"CREB3L1,MAPK14,RIPK1",0.18206533973619332,0.8955254081564231,1.1058688485793553,Acc6,KEGG,Obesity/GLP-1R
Insulin resistance,3,109,352,30178,0.13507119164208395,2.3706385226493287,"CREB3L1,INSR,PRKCB",0.19208175954296353,0.8694372686315912,1.0564551370179682,Acc6,KEGG,Obesity/GLP-1R
Pyrimidine metabolism,2,56,352,30178,0.13889513405882162,3.072805728975394,"CDA,ENTPD3",0.1962453829605286,0.8573129687218487,1.203952147654345,Acc6,KEGG,Obesity/GLP-1R
Glutathione metabolism,2,60,352,30178,0.1550240968341578,2.867571170141864,"GCLM,ODC1",0.21762998209410617,0.8096007901605575,1.0950876494848956,Acc6,KEGG,Obesity/GLP-1R
Mitophagy,2,62,352,30178,0.16321807148557327,2.7748845951847856,"HRAS,KRAS",0.2262326433882313,0.7872317578862984,1.0457349017686066,Acc6,KEGG,Obesity/GLP-1R
Central carbon metabolism in cancer,2,62,352,30178,0.16321807148557327,2.7748845951847856,"HRAS,KRAS",0.22767361563911173,0.7872317578862984,1.0457349017686066,Acc6,KEGG,Obesity/GLP-1R
Leishmaniasis,2,63,352,30178,0.16734378781291545,2.73074813091951,"MAPK14,PRKCB",0.23049238698760052,0.7763904050190646,1.022202427710547,Acc6,KEGG,Obesity/GLP-1R
Nitrogen metabolism,1,17,352,30178,0.1808670392959501,5.053210916950089,GLUD1,0.2475617600363317,0.7426405705428417,1.3371903392910114,Acc6,KEGG,Obesity/GLP-1R
Parkinson disease,3,127,352,30178,0.18543959648773023,2.0334245314723796,"GNAI1,PRKACA,SLC25A5",0.25224392317275107,0.7317975263941915,0.8120699994984697,Acc6,KEGG,Obesity/GLP-1R
Melanoma,2,70,352,30178,0.1966696836443421,2.4571020524748026,"HRAS,KRAS",0.265001790662658,0.7062625808061291,0.876069774098541,Acc6,KEGG,Obesity/GLP-1R
Purine metabolism,3,131,352,30178,0.19723877569869064,1.9710728350545894,"ENTPD3,PDE3A,PDE5A",0.265001790662658,0.7050077018869607,0.7676991803794195,Acc6,KEGG,Obesity/GLP-1R
Arginine biosynthesis,1,19,352,30178,0.1998754933854425,4.520994168702873,GLUD1,0.26528929122067824,0.6992404512041296,1.1946928298374053,Acc6,KEGG,Obesity/GLP-1R
Steroid biosynthesis,1,19,352,30178,0.1998754933854425,4.520994168702873,TM7SF2,0.26528929122067824,0.6992404512041296,1.1946928298374053,Acc6,KEGG,Obesity/GLP-1R
Cardiac muscle contraction,2,72,352,30178,0.20516454780604915,2.388690532863626,"CACNA1D,TPM3",0.2690481195779926,0.6878976826557028,0.8395403058699684,Acc6,KEGG,Obesity/GLP-1R
Arrhythmogenic right ventricular cardiomyopathy (ARVC),2,72,352,30178,0.20516454780604915,2.388690532863626,"ACTG1,CACNA1D",0.2706688913826793,0.6878976826557028,0.8395403058699684,Acc6,KEGG,Obesity/GLP-1R
Inositol phosphate metabolism,2,73,352,30178,0.20942703151375175,2.3558904892144317,"PLCB2,PLCG1",0.27300309465185496,0.6789672630602888,0.8220373142451061,Acc6,KEGG,Obesity/GLP-1R
Synaptic vesicle cycle,2,74,352,30178,0.21369847258055388,2.3239769332314317,"RAB3A,TCIRG1",0.27529391467730174,0.6701985819641836,0.8050170272272545,Acc6,KEGG,Obesity/GLP-1R
Antigen processing and presentation,2,74,352,30178,0.21369847258055388,2.3239769332314317,"CALR,RFXAP",0.27568581991342733,0.6701985819641836,0.8050170272272545,Acc6,KEGG,Obesity/GLP-1R
Necroptosis,3,137,352,30178,0.21526153061733366,1.8843721185028444,"GLUD1,RIPK1,SLC25A5",0.27568581991342733,0.6670335759980767,0.7065934961819563,Acc6,KEGG,Obesity/GLP-1R
Proximal tubule bicarbonate reclamation,1,21,352,30178,0.21844406939451494,4.090152039169412,GLUD1,0.2781351813802254,0.6606597415893382,1.0750966847580385,Acc6,KEGG,Obesity/GLP-1R
RNA degradation,2,77,352,30178,0.22655876394797148,2.2332098064745876,"DIS3L,PAN3",0.28642001150653923,0.6448191333937487,0.7566793852821037,Acc6,KEGG,Obesity/GLP-1R
Mismatch repair,1,22,352,30178,0.22756658448464762,3.9041065741436003,POLD2,0.28642001150653923,0.6428915087064375,1.0222443852311731,Acc6,KEGG,Obesity/GLP-1R
Influenza A,3,145,352,30178,0.23979414469970264,1.7799326346566047,"ACTG1,MAPK14,PRKCB",0.300085243938485,0.6201614257228055,0.6340695970363389,Acc6,KEGG,Obesity/GLP-1R
Peroxisome,2,82,352,30178,0.2481016388714539,2.0966901442793344,"HMGCLL1,PIPOX",0.3087173801866387,0.6053703669229615,0.6842706149196182,Acc6,KEGG,Obesity/GLP-1R
Butanoate metabolism,1,26,352,30178,0.26300708499341735,3.3030366102140523,HMGCLL1,0.325415545839313,0.5800325521486425,0.8464536619277205,Acc6,KEGG,Obesity/GLP-1R
Cytokine-cytokine receptor interaction,4,224,352,30178,0.2659515097726457,1.5366120162514874,"ACVR1C,CTF1,IL12RB2,INHBB",0.32721000359668206,0.5751975399022735,0.5354107457401255,Acc6,KEGG,Obesity/GLP-1R
RNA polymerase,1,28,352,30178,0.2801145067685951,3.066901981527444,POLR1A,0.3413094334125634,0.552664399043592,0.7753226753342463,Acc6,KEGG,Obesity/GLP-1R
Protein processing in endoplasmic reticulum,3,158,352,30178,0.28052830143498364,1.632775418889078,"BAG1,CALR,UBQLN1",0.3413094334125634,0.5520233178765599,0.5343798699307536,Acc6,KEGG,Obesity/GLP-1R
