Term,k,M,K,N,pval,odds_ratio,genes,padj,neg_log10_pval,combined_score,Accession,GeneSet,Condition
Necroptosis,9,137,567,30178,0.0011709339952099,3.5361098722595035,"CAPN1,CHMP4C,HIST2H2AC,PARP2,PLA2G4B,RIPK1,TNFRSF1A,TRAF5,TYK2",0.0271706099234234,2.931467585136021,4.432583571191876,Acc4,KEGG,Obesity/GLP-1R
GnRH signaling pathway,7,88,567,30178,0.0013613475381393,4.273398824885166,"ADCY6,ITPR3,LHB,MAP2K3,MAP3K3,MAPK13,PLA2G4B",0.0271706099234234,2.866030989691167,4.7652783422635,Acc4,KEGG,Obesity/GLP-1R
NF-kappa B signaling pathway,7,89,567,30178,0.0014540814196395,4.225242683389202,"NFKB2,NFKBIA,PIDD1,PLCG2,RIPK1,TNFRSF1A,TRAF5",0.0271706099234234,2.837411274969293,4.691663071068188,Acc4,KEGG,Obesity/GLP-1R
Human papillomavirus infection,15,328,567,30178,0.0015030550170404,2.472552140165488,"BAK1,CDK6,COL4A3,COL4A5,CRB3,FZD10,IRF3,ITGA5,LAMA5,LAMB2,LAMC1,LLGL2,PPP2R2B,TNFRSF1A,TYK2",0.0271706099234234,2.823025122433866,3.5143552102682727,Acc4,KEGG,Obesity/GLP-1R
PI3K-Akt signaling pathway,15,331,567,30178,0.0016424914241513,2.4498960574045485,"CDK6,COL4A3,COL4A5,EPHA2,FGF21,GNB1,ITGA5,LAMA5,LAMB2,LAMC1,LPAR3,MTCP1,NR4A1,PPP2R2B,YWHAQ",0.0272224823632892,2.7844968893197675,3.4481653007642405,Acc4,KEGG,Obesity/GLP-1R
Influenza A,9,145,567,30178,0.0017376052572312,3.340124436975205,"CIITA,FURIN,HSPA1L,IRF3,MAP2K3,MAPK13,NFKBIA,TNFRSF1A,TYK2",0.0272224823632892,2.76004887810468,4.051484083007908,Acc4,KEGG,Obesity/GLP-1R
Primary bile acid biosynthesis,3,14,567,30178,0.0020577610971051,11.458492668473166,"CH25H,CYP27A1,CYP39A1",0.0302233661137317,2.6866050475675443,6.776699375552718,Acc4,KEGG,Obesity/GLP-1R
Circadian rhythm,4,30,567,30178,0.0022929320774119,7.138601787722724,"PER1,PER2,PRKAB1,RORC",0.0316964140112828,2.6396088100071267,5.53425238589995,Acc4,KEGG,Obesity/GLP-1R
Amyotrophic lateral sclerosis (ALS),5,51,567,30178,0.0026512807865923,5.254647313470842,"CASP12,DAXX,MAP2K3,MAPK13,TNFRSF1A",0.033292020515478,2.5765442754317074,4.723642409181713,Acc4,KEGG,Obesity/GLP-1R
NOD-like receptor signaling pathway,9,155,567,30178,0.0027339258180991,3.123592141540133,"ANTXR2,CASP12,IRF3,ITPR3,MAPK13,NFKBIA,RIPK1,TRAF5,TYK2",0.033292020515478,2.563213273684533,3.631367460102652,Acc4,KEGG,Obesity/GLP-1R
AGE-RAGE signaling pathway in diabetic complications,7,100,567,30178,0.0028333634481257,3.759091233708266,"AGER,AGTR1B,COL4A3,COL4A5,MAPK13,PLCG2,SERPINE1",0.033292020515478,2.547697713022305,3.9745529701564912,Acc4,KEGG,Obesity/GLP-1R
Hippo signaling pathway,9,157,567,30178,0.0029787747652286,3.083595730281426,"CTNNA2,FZD10,GLI2,LLGL2,PAK1,PPP2R2B,SERPINE1,TEAD2,YWHAQ",0.033333908087082,2.5259623339505923,3.5539731971134976,Acc4,KEGG,Obesity/GLP-1R
C-type lectin receptor signaling pathway,7,102,567,30178,0.0031660298187937,3.685138508179561,"ITPR3,MAPK13,NFATC4,NFKB2,NFKBIA,PAK1,PLCG2",0.0338189548825693,2.499484999114665,3.860193333542224,Acc4,KEGG,Obesity/GLP-1R
ECM-receptor interaction,6,83,567,30178,0.0047706917212156,3.877293526270471,"COL4A3,COL4A5,ITGA5,LAMA5,LAMB2,LAMC1",0.0487440241080725,2.3214186463420576,3.6784978423827432,Acc4,KEGG,Obesity/GLP-1R
Fc gamma R-mediated phagocytosis,6,85,567,30178,0.0053578100379677,3.785811483745164,"INPPL1,PAK1,PLCG2,SPHK1,VASP,WASF3",0.0502317622267347,2.2710126884368207,3.5556237324268496,Acc4,KEGG,Obesity/GLP-1R
Rap1 signaling pathway,10,204,567,30178,0.0054596515544756,2.6374414422024417,"ADCY6,ARAP3,EPHA2,FGF21,LPAR3,MAP2K3,MAPK13,PRKD2,SIPA1,VASP",0.0502317622267347,2.2628350739248173,2.9219548826216166,Acc4,KEGG,Obesity/GLP-1R
Osteoclast differentiation,7,113,567,30178,0.005557556671894,3.3251916140133,"MAPK13,NFKB2,NFKBIA,PIRB,PLCG2,TNFRSF1A,TYK2",0.0502317622267347,2.255116099989228,3.3025193028396487,Acc4,KEGG,Obesity/GLP-1R
Cortisol synthesis and secretion,5,62,567,30178,0.0061740710271966,4.320792994014381,"ADCY6,AGTR1B,ITPR3,NR4A1,POMC",0.0537372848663408,2.209428378653386,3.6933298612886074,Acc4,KEGG,Obesity/GLP-1R
Hepatitis B,8,147,567,30178,0.0067758077221247,2.923172202166504,"CASP12,IRF3,MAP2K3,MAPK13,NFATC4,NFKBIA,TYK2,YWHAQ",0.0568683862392615,2.1690389265269667,2.9648605272241206,Acc4,KEGG,Obesity/GLP-1R
Aldosterone synthesis and secretion,6,92,567,30178,0.0078320980043047,3.4969469907712334,"ADCY6,AGTR1B,ITPR3,NR4A1,POMC,PRKD2",0.0620198682224053,2.1061218867740648,3.1663409488075565,Acc4,KEGG,Obesity/GLP-1R
Cushing syndrome,8,151,567,30178,0.0079174299858389,2.845358138256729,"ADCY6,AGTR1B,AHR,CDK6,FZD10,ITPR3,NR4A1,POMC",0.0620198682224053,2.101415768423146,2.830327010675023,Acc4,KEGG,Obesity/GLP-1R
Circadian entrainment,6,95,567,30178,0.0091105808809814,3.386179403239876,"ADCY6,GNB1,GRIA4,ITPR3,PER1,PER2",0.0632382715355401,2.04045393198832,3.016726567282592,Acc4,KEGG,Obesity/GLP-1R
MAPK signaling pathway,12,290,567,30178,0.0092341859099216,2.22797507749458,"DAXX,EPHA2,FGF21,HSPA1L,MAP2K3,MAP3K3,MAPK13,NFKB2,NR4A1,PAK1,PLA2G4B,TNFRSF1A",0.0632382715355401,2.034601386137453,2.384257867680704,Acc4,KEGG,Obesity/GLP-1R
Ether lipid metabolism,4,44,567,30178,0.009242204668225,4.864968276262895,"PAFAH1B1,PAFAH2,PLA2G3,PLA2G4B",0.0632382715355401,2.034224418278193,3.5985370419605918,Acc4,KEGG,Obesity/GLP-1R
Tight junction,8,157,567,30178,0.0098929749870267,2.736071507096824,"CLDN6,CRB3,LLGL2,MYH9,PPP2R2B,PRKAB1,TUBA1C,VASP",0.0632382715355401,2.004673088972724,2.64222861363352,Acc4,KEGG,Obesity/GLP-1R
Renin-angiotensin system,3,24,567,30178,0.0099562781768238,6.681904804112745,"AGTR1B,ANPEP,ENPEP",0.0632382715355401,2.001902977775389,4.081614995163776,Acc4,KEGG,Obesity/GLP-1R
B cell receptor signaling pathway,5,70,567,30178,0.0102257630568107,3.825971484484204,"IFITM1,INPPL1,NFKBIA,PIRB,PLCG2",0.0632382715355401,1.9903042746166988,3.132762928248241,Acc4,KEGG,Obesity/GLP-1R
Adipocytokine signaling pathway,5,70,567,30178,0.0102257630568107,3.825971484484204,"NFKBIA,POMC,PRKAB1,SLC2A4,TNFRSF1A",0.0632382715355401,1.9903042746166988,3.132762928248241,Acc4,KEGG,Obesity/GLP-1R
p53 signaling pathway,5,70,567,30178,0.0102257630568107,3.825971484484204,"CDK6,CHEK1,PIDD1,RPRM,SERPINE1",0.0632382715355401,1.9903042746166988,3.132762928248241,Acc4,KEGG,Obesity/GLP-1R
Phototransduction,3,25,567,30178,0.0111585231727438,6.414415883708561,"CNGA1,GNB1,GUCY2E",0.0672372550152514,1.9523932803419244,3.911475845722392,Acc4,KEGG,Obesity/GLP-1R
HIF-1 signaling pathway,6,100,567,30178,0.0115620610930756,3.216335769025129,"CUL2,ENO3,PDK1,PLCG2,SERPINE1,TIMP1",0.0679271089218193,1.9369647401749204,2.7872272753194496,Acc4,KEGG,Obesity/GLP-1R
Inflammatory mediator regulation of TRP channels,6,102,567,30178,0.0126616296380782,3.153060689611792,"ADCY6,ITPR3,MAP2K3,MAPK13,PLA2G4B,PLCG2",0.0725727552426438,1.8975103940597948,2.701761783754551,Acc4,KEGG,Obesity/GLP-1R
Cellular senescence,8,166,567,30178,0.0135126355634772,2.5869545073515305,"CAPN1,CDK6,CHEK1,ITPR3,MAP2K3,MAPK13,NFATC4,SERPINE1",0.0756064132718372,1.8692599360229207,2.387612288271923,Acc4,KEGG,Obesity/GLP-1R
TNF signaling pathway,6,106,567,30178,0.0150769473389619,3.033673747322476,"MAP2K3,MAPK13,NFKBIA,RIPK1,TNFRSF1A,TRAF5",0.0823972703408386,1.8216865820769184,2.5406653983516354,Acc4,KEGG,Obesity/GLP-1R
Leukocyte transendothelial migration,6,107,567,30178,0.0157273702278286,3.005221719019882,"CLDN6,CTNNA2,MAPK13,PLCG2,SIPA1,VASP",0.0839984546259032,1.8033438896476723,2.5023180689051268,Acc4,KEGG,Obesity/GLP-1R
RIG-I-like receptor signaling pathway,4,52,567,30178,0.0163982799831865,4.115418766990423,"IRF3,MAPK13,NFKBIA,RIPK1",0.0848976582375487,1.7852017027441067,2.913912021753811,Acc4,KEGG,Obesity/GLP-1R
Protein digestion and absorption,5,79,567,30178,0.0166182650167116,3.3890879365129405,"COL18A1,COL27A1,COL4A3,COL4A5,SLC3A1",0.0848976582375487,1.7794143194809176,2.631969881558497,Acc4,KEGG,Obesity/GLP-1R
Legionellosis,4,53,567,30178,0.0174804883959832,4.03763532734894,"CLK1,HSPA1L,NFKB2,NFKBIA",0.0874024419799161,1.7574464375644658,2.841679802937349,Acc4,KEGG,Obesity/GLP-1R
Cholinergic synapse,6,112,567,30178,0.0192717509521585,2.8705826565165364,"ADCY6,CHRNA3,CHRNB4,GNB1,ITPR3,KCNJ14",0.0943512807032759,1.7150788253385925,2.321196348418232,Acc4,KEGG,Obesity/GLP-1R
Primary immunodeficiency,3,31,567,30178,0.0200766547693188,5.1718867050568695,"CIITA,DCLRE1C,TAP2",0.0954096289336211,1.6973086489102318,3.0891095113892995,Acc4,KEGG,Obesity/GLP-1R
Thermogenesis,9,214,567,30178,0.0204385965214021,2.2579688763779644,"ADCY6,FGF21,KDM3A,KDM3B,MAP2K3,MAPK13,PNPLA2,PRKAB1,SMARCD2",0.0954096289336211,1.689548929669292,1.9955329266312405,Acc4,KEGG,Obesity/GLP-1R
Phospholipase D signaling pathway,7,146,567,30178,0.0207151636051465,2.570782370075793,"ADCY6,AGTR1B,LPAR3,PLA2G4B,PLCG2,PTGFR,SPHK1",0.0954096289336211,1.6837116323617407,2.143002443713739,Acc4,KEGG,Obesity/GLP-1R
Toll-like receptor signaling pathway,5,84,567,30178,0.0211119178916949,3.1868270346743923,"IRF3,MAP2K3,MAPK13,NFKBIA,RIPK1",0.0954096289336211,1.675472311839407,2.3991811436809023,Acc4,KEGG,Obesity/GLP-1R
Chemical carcinogenesis,4,57,567,30178,0.0222485791359639,3.753794003744933,"ALDH3A1,EPHX1,GSTM2,SULT1A1",0.0968225203139173,1.6526977192050305,2.5764616013823414,Acc4,KEGG,Obesity/GLP-1R
VEGF signaling pathway,4,57,567,30178,0.0222485791359639,3.753794003744933,"MAPK13,PLA2G4B,PLCG2,SPHK1",0.0968225203139173,1.6526977192050305,2.5764616013823414,Acc4,KEGG,Obesity/GLP-1R
Prion diseases,3,33,567,30178,0.0237089890668478,4.858116710447857,"CASP12,LAMC1,PRNP",0.098710918963069,1.625086963611421,2.8728745153536024,Acc4,KEGG,Obesity/GLP-1R
Non-homologous end-joining,2,13,567,30178,0.0239659403465449,8.212324571553026,"DCLRE1C,LIG4",0.098710918963069,1.6204055260169232,3.598178875773877,Acc4,KEGG,Obesity/GLP-1R
Amoebiasis,5,87,567,30178,0.024154068603312,3.076629715741666,"COL4A3,COL4A5,LAMA5,LAMB2,LAMC1",0.098710918963069,1.6170097045339449,2.272336192821595,Acc4,KEGG,Obesity/GLP-1R
Oxytocin signaling pathway,7,151,567,30178,0.0243626948930127,2.485243292647599,"ADCY6,EEF2K,ITPR3,KCNJ14,NFATC4,PLA2G4B,PRKAB1",0.098710918963069,1.61327467365692,2.0142344975927964,Acc4,KEGG,Obesity/GLP-1R
Lysosome,6,119,567,30178,0.025094826913096,2.701095836659383,"AP1M2,AP3S2,CLTC,GGA1,HEXA,MAN2B1",0.0999539716030098,1.6004157954370544,2.09435043853731,Acc4,KEGG,Obesity/GLP-1R
Ras signaling pathway,9,225,567,30178,0.027116698223661,2.1467908976885863,"EPHA2,FGF21,GNB1,PAK1,PLA1A,PLA2G3,PLA2G4B,PLCG2,RGL2",0.1062070680426723,1.5667631920372995,1.7961109561490658,Acc4,KEGG,Obesity/GLP-1R
Platelet activation,6,123,567,30178,0.0288981285840567,2.612907572668669,"ADCY6,ITPR3,MAPK13,PLA2G4B,PLCG2,VASP",0.1107711055647553,1.539130280839759,1.9770326542816463,Acc4,KEGG,Obesity/GLP-1R
Basal cell carcinoma,4,62,567,30178,0.029224717212829,3.4504958152164567,"BAK1,FZD10,GLI2,KIF7",0.1107711055647553,1.5342496825100769,2.290658570851917,Acc4,KEGG,Obesity/GLP-1R
Measles,6,124,567,30178,0.0299049068765484,2.591749501267671,"BAK1,CDK6,HSPA1L,IRF3,NFKBIA,TYK2",0.1115500494601411,1.5242575456365626,1.948975768922657,Acc4,KEGG,Obesity/GLP-1R
Fc epsilon RI signaling pathway,4,63,567,30178,0.0307582581353276,3.3956132858636847,"MAP2K3,MAPK13,PLA2G4B,PLCG2",0.1126392055537458,1.5120382626168722,2.238734531342884,Acc4,KEGG,Obesity/GLP-1R
Estrogen signaling pathway,6,126,567,30178,0.0319867789266351,2.550440885675247,"ADCY6,HSPA1L,ITPR3,KRT18,KRT25,POMC",0.1126392055537458,1.495029491232561,1.894309691950105,Acc4,KEGG,Obesity/GLP-1R
Spliceosome,6,128,567,30178,0.0341607623647646,2.5104231643200854,"ACIN1,HSPA1L,PRPF3,PRPF38B,SRSF6,SRSF9",0.1126392055537458,1.4664724457372489,1.8415031081137996,Acc4,KEGG,Obesity/GLP-1R
Relaxin signaling pathway,6,128,567,30178,0.0341607623647646,2.5104231643200854,"ADCY6,COL4A3,COL4A5,GNB1,MAPK13,NFKBIA",0.1126392055537458,1.4664724457372489,1.8415031081137996,Acc4,KEGG,Obesity/GLP-1R
Focal adhesion,8,198,567,30178,0.0342205682115817,2.1665483307407825,"COL4A3,COL4A5,ITGA5,LAMA5,LAMB2,LAMC1,PAK1,VASP",0.1126392055537458,1.4657127835410977,1.689442319446732,Acc4,KEGG,Obesity/GLP-1R
Viral carcinogenesis,8,198,567,30178,0.0342205682115817,2.1665483307407825,"BAK1,CDK6,CHEK1,IRF3,NFKB2,NFKBIA,TRAF5,YWHAQ",0.1126392055537458,1.4657127835410977,1.689442319446732,Acc4,KEGG,Obesity/GLP-1R
Alzheimer disease,7,163,567,30178,0.034857466917556,2.3013605151577883,"APBB1,CAPN1,CASP12,ITPR3,RTN3,RTN4,TNFRSF1A",0.1126392055537458,1.4577041761387837,1.7409866227992374,Acc4,KEGG,Obesity/GLP-1R
Neuroactive ligand-receptor interaction,11,313,567,30178,0.0356162107929625,1.8873803353225016,"AGTR1B,CHRNA3,CHRNB4,GABRA6,GRIA4,HTR5B,LHB,LPAR3,POMC,PTGFR,UCN",0.1126392055537458,1.4483522869851664,1.535759815491038,Acc4,KEGG,Obesity/GLP-1R
Non-small cell lung cancer,4,66,567,30178,0.0356388662213454,3.240944339505873,"BAK1,CDK6,EML4,PLCG2",0.1126392055537458,1.4480761206184831,2.0921600568079293,Acc4,KEGG,Obesity/GLP-1R
Renin secretion,4,66,567,30178,0.0356388662213454,3.240944339505873,"ADCY6,AGTR1B,AQP1,ITPR3",0.1126392055537458,1.4480761206184831,2.0921600568079293,Acc4,KEGG,Obesity/GLP-1R
Th17 cell differentiation,5,97,567,30178,0.0362692270562969,2.7585343621214258,"AHR,MAPK13,NFKBIA,RORC,TYK2",0.1126392055537458,1.4404616996928492,1.907213184929706,Acc4,KEGG,Obesity/GLP-1R
Chagas disease (American trypanosomiasis),5,97,567,30178,0.0362692270562969,2.7585343621214258,"MAPK13,NFKBIA,PPP2R2B,SERPINE1,TNFRSF1A",0.1126392055537458,1.4404616996928492,1.907213184929706,Acc4,KEGG,Obesity/GLP-1R
Dopaminergic synapse,6,130,567,30178,0.0364279983918497,2.47163675746816,"GNB1,GRIA4,ITPR3,MAPK13,PPP2R2B,SLC6A3",0.1126392055537458,1.4385646912685566,1.7904752631130518,Acc4,KEGG,Obesity/GLP-1R
cAMP signaling pathway,8,202,567,30178,0.0378054785192892,2.1233630427968566,"ADCY6,ARAP3,CNGA1,GRIA4,NFKBIA,PAK1,PDE10A,POMC",0.1153803565199087,1.4224452605254077,1.6200375863331613,Acc4,KEGG,Obesity/GLP-1R
Other glycan degradation,2,18,567,30178,0.0442058095813631,5.93014019150986,"HEXA,MAN2B1",0.1331841698925685,1.3545206513900818,2.62218949638645,Acc4,KEGG,Obesity/GLP-1R
Bacterial invasion of epithelial cells,4,73,567,30178,0.0486694912486357,2.929487694100417,"CLTC,CTNNA2,ELMO3,ITGA5",0.1445124636617868,1.3127431934948326,1.7965009532897125,Acc4,KEGG,Obesity/GLP-1R
Retrograde endocannabinoid signaling,6,140,567,30178,0.0491957323103955,2.2943274690022144,"ADCY6,GABRA6,GNB1,GRIA4,ITPR3,MAPK13",0.1445124636617868,1.3080725702902682,1.559486787549718,Acc4,KEGG,Obesity/GLP-1R
Adrenergic signaling in cardiomyocytes,6,142,567,30178,0.0520406843166562,2.2618623880154924,"ADCY6,AGTR1B,MAPK13,MYH6,PPP2R2B,TPM4",0.1509822322767188,1.2836570012535398,1.51766551209103,Acc4,KEGG,Obesity/GLP-1R
Insulin resistance,5,109,567,30178,0.0550003989769252,2.453863216085159,"NFKBIA,PRKAB1,PTPA,SLC2A4,TNFRSF1A",0.1564646342945015,1.2596341600903274,1.5613081993078162,Acc4,KEGG,Obesity/GLP-1R
Ovarian steroidogenesis,3,46,567,30178,0.055261977218909,3.4836677123235926,"ADCY6,LHB,PLA2G4B",0.1564646342945015,1.2575735805143335,1.886915460320532,Acc4,KEGG,Obesity/GLP-1R
Cytosolic DNA-sensing pathway,3,47,567,30178,0.0582374468364943,3.409433969380711,"IRF3,NFKBIA,RIPK1",0.1629261905544783,1.2347976730000896,1.8321265151206907,Acc4,KEGG,Obesity/GLP-1R
Herpes simplex virus 1 infection,12,385,567,30178,0.0615589409316359,1.6728807492273534,"BAK1,DAXX,IRF3,ITGA5,NFKBIA,SRSF6,SRSF9,TAP2,TNFRSF1A,TRAF5,TYK2,ZFP282",0.1697363746939484,1.2107088604374232,1.1903166768999458,Acc4,KEGG,Obesity/GLP-1R
Glutamatergic synapse,5,113,567,30178,0.06228204849608,2.36668592651136,"ADCY6,GNB1,GRIA4,ITPR3,PLA2G4B",0.1697363746939484,1.2056371116480242,1.4635576795839422,Acc4,KEGG,Obesity/GLP-1R
Human T-cell leukemia virus 1 infection,8,225,567,30178,0.0632877043454038,1.904845485800592,"ADCY6,CHEK1,MAP3K3,NFATC4,NFKB2,NFKBIA,TCF3,TNFRSF1A",0.1697363746939484,1.1986806573386517,1.2782493189125,Acc4,KEGG,Obesity/GLP-1R
alpha-Linolenic acid metabolism,2,22,567,30178,0.0635608552045423,4.851289393671273,"PLA2G3,PLA2G4B",0.1697363746939484,1.196810268039312,2.1143592769658888,Acc4,KEGG,Obesity/GLP-1R
Metabolism of xenobiotics by cytochrome P450,3,50,567,30178,0.0676040525526772,3.204548838858358,"ALDH3A1,EPHX1,GSTM2",0.1785050825829119,1.1700272693170577,1.6803545487037257,Acc4,KEGG,Obesity/GLP-1R
Hypertrophic cardiomyopathy (HCM),4,84,567,30178,0.0737433701286026,2.5449340808957213,"ITGA5,MYH6,PRKAB1,TPM4",0.1895436619312908,1.1322770186852802,1.4329187199868505,Acc4,KEGG,Obesity/GLP-1R
Neurotrophin signaling pathway,5,119,567,30178,0.0741737215145439,2.246908726130552,"MAP3K3,MAPK13,NFKBIA,PLCG2,SH2B3",0.1895436619312908,1.1297499306055103,1.3305103146647683,Acc4,KEGG,Obesity/GLP-1R
Taste transduction,3,52,567,30178,0.0742043272241649,3.0810924140564278,"ADCY6,GABRA6,ITPR3",0.1895436619312908,1.1295707681066829,1.58858845568345,Acc4,KEGG,Obesity/GLP-1R
Proteoglycans in cancer,7,197,567,30178,0.0793403105675657,1.9020144154823693,"FZD10,IQGAP1,ITGA5,ITPR3,MAPK13,PAK1,PLCG2",0.2004835804664296,1.1005061038679675,1.172484839720953,Acc4,KEGG,Obesity/GLP-1R
Dilated cardiomyopathy (DCM),4,89,567,30178,0.08693036911504,2.40156118118202,"ADCY6,ITGA5,MYH6,TPM4",0.2173259227876001,1.060828476313109,1.2987028162841636,Acc4,KEGG,Obesity/GLP-1R
Morphine addiction,4,90,567,30178,0.0896962044516851,2.374798239902129,"ADCY6,GABRA6,GNB1,PDE10A",0.2218800846962738,1.0472259339967624,1.273778123781255,Acc4,KEGG,Obesity/GLP-1R
Vascular smooth muscle contraction,5,127,567,30178,0.0918049010479509,2.1048108401144745,"ADCY6,AGTR1B,ITPR3,PLA2G3,PLA2G4B",0.2247307473569632,1.0371341331640715,1.1750240123357836,Acc4,KEGG,Obesity/GLP-1R
Drug metabolism,4,92,567,30178,0.0953529324808121,2.323017766556253,"ALDH3A1,FMO2,FMO3,GSTM2",0.2295914414023881,1.0206659461350045,1.2256905195739765,Acc4,KEGG,Obesity/GLP-1R
cGMP-PKG signaling pathway,6,167,567,30178,0.0959122733689991,1.9216594435438517,"ADCY6,AGTR1B,CNGA1,ITPR3,NFATC4,VASP",0.2295914414023881,1.0181258149839325,1.0915853818310155,Acc4,KEGG,Obesity/GLP-1R
Linoleic acid metabolism,2,28,567,30178,0.0967215008461124,3.810968981469777,"PLA2G3,PLA2G4B",0.2295914414023881,1.0144769730640786,1.5936403707701512,Acc4,KEGG,Obesity/GLP-1R
Hepatocellular carcinoma,6,168,567,30178,0.0979832176970102,1.9101573439926671,"BAK1,CDK6,FZD10,GSTM2,PLCG2,SMARCD2",0.2302605615879741,1.008848302733225,1.077658970065661,Acc4,KEGG,Obesity/GLP-1R
Endocytosis,8,253,567,30178,0.1060292638445592,1.692448973965075,"ARAP3,CHMP4C,CLTC,EHD2,HSPA1L,RABEP1,SH3GL1,STAM",0.2467017525096179,0.9745742538653764,0.9652682184669844,Acc4,KEGG,Obesity/GLP-1R
Bile secretion,3,63,567,30178,0.1151291116969598,2.542195321667046,"ADCY6,AQP1,EPHX1",0.2652484436155447,0.9388148462160396,1.1873629620432251,Acc4,KEGG,Obesity/GLP-1R
Axon guidance,6,180,567,30178,0.1246403401559169,1.7821006356561513,"DPYSL2,EPHA2,NFATC4,PAK1,PDK1,PLCG2",0.2843735916178688,0.904341374436946,0.9253277615590272,Acc4,KEGG,Obesity/GLP-1R
Pertussis,3,67,567,30178,0.1317259920507817,2.3901049618068138,"IRF3,ITGA5,MAPK13",0.2961664125214798,0.880328521997475,1.0747586567821426,Acc4,KEGG,Obesity/GLP-1R
Breast cancer,5,143,567,30178,0.1328074883011293,1.8683122605912144,"BAK1,CDK6,FGF21,FZD10,NFKB2",0.2961664125214798,0.8767774367438104,0.9238812473875702,Acc4,KEGG,Obesity/GLP-1R
Base excision repair,2,34,567,30178,0.1335899562862845,3.137820479457045,"PARP2,XRCC1",0.2961664125214798,0.8742261922602645,1.2415491076875385,Acc4,KEGG,Obesity/GLP-1R
Calcium signaling pathway,6,185,567,30178,0.1366934872941763,1.7336467460153075,"AGTR1B,HTR5B,ITPR3,PLCG2,PTGFR,SPHK1",0.3002146683563685,0.8642521767239126,0.8691235533088318,Acc4,KEGG,Obesity/GLP-1R
Melanoma,3,70,567,30178,0.1446870766726991,2.2874439689011568,"BAK1,CDK6,FGF21",0.3148283612785583,0.839570257964448,0.9991812566439188,Acc4,KEGG,Obesity/GLP-1R
Adherens junction,3,72,567,30178,0.1535512616548861,2.2237561307096847,"CTNNA2,IQGAP1,WASF3",0.3250860044044886,0.8137466108229697,0.952528800487787,Acc4,KEGG,Obesity/GLP-1R
Arrhythmogenic right ventricular cardiomyopathy (ARVC),3,72,567,30178,0.1535512616548861,2.2237561307096847,"CTNNA2,DSP,ITGA5",0.3250860044044886,0.8137466108229697,0.952528800487787,Acc4,KEGG,Obesity/GLP-1R
Salivary secretion,3,72,567,30178,0.1535512616548861,2.2237561307096847,"ADCY6,ITPR3,VAMP2",0.3250860044044886,0.8137466108229697,0.952528800487787,Acc4,KEGG,Obesity/GLP-1R
Serotonergic synapse,4,111,567,30178,0.1566631550974918,1.924168174567748,"GNB1,HTR5B,ITPR3,PLA2G4B",0.3286801393627413,0.8050331312873953,0.8638086448624177,Acc4,KEGG,Obesity/GLP-1R
Glioma,3,73,567,30178,0.1580461946722968,2.1932208658233625,"BAK1,CDK6,PLCG2",0.3286801393627413,0.8012159563427097,0.9302358284727136,Acc4,KEGG,Obesity/GLP-1R
Tuberculosis,5,153,567,30178,0.1619367251599889,1.7456189615738364,"CIITA,CYP27B1,MAPK13,SPHK1,TNFRSF1A",0.3293670120656926,0.790654647691227,0.7985663622468901,Acc4,KEGG,Obesity/GLP-1R
Synaptic vesicle cycle,3,74,567,30178,0.1625811634026397,2.1635108783664,"CLTC,SLC6A3,VAMP2",0.3293670120656926,0.7889297730357735,0.9085965725554406,Acc4,KEGG,Obesity/GLP-1R
Antigen processing and presentation,3,74,567,30178,0.1625811634026397,2.1635108783664,"CIITA,HSPA1L,TAP2",0.3322310730401768,0.7889297730357735,0.9085965725554406,Acc4,KEGG,Obesity/GLP-1R
Nicotine addiction,2,39,567,30178,0.166289339803704,2.735082059449428,"GABRA6,GRIA4",0.3339999560159868,0.7791355909056732,1.0267213430313924,Acc4,KEGG,Obesity/GLP-1R
Chronic myeloid leukemia,3,76,567,30178,0.1717656647753011,2.106436428778025,"BAK1,CDK6,NFKBIA",0.342075688323693,0.7650636454460155,0.8671814537766057,Acc4,KEGG,Obesity/GLP-1R
RNA degradation,3,77,567,30178,0.1764124417272823,2.079011043910884,"ENO3,EXOSC8,PAN2",0.348377510974045,0.7534707889153132,0.8473596204017921,Acc4,KEGG,Obesity/GLP-1R
Vasopressin-regulated water reabsorption,2,41,567,30178,0.1797293028222747,2.601490778666413,"ADCY6,VAMP2",0.3519698846936213,0.7453811103337508,0.9550924942847752,Acc4,KEGG,Obesity/GLP-1R
Ubiquinone and other terpenoid-quinone biosynthesis,1,11,567,30178,0.1883409013514891,4.844486197427373,VKORC1L1,0.3655121550028735,0.7250553554887823,1.2800842777033472,Acc4,KEGG,Obesity/GLP-1R
Sphingolipid signaling pathway,4,120,567,30178,0.1897552464270236,1.7793227964245544,"MAPK13,PPP2R2B,SPHK1,TNFRSF1A",0.3655121550028735,0.7218062077233518,0.737835574445263,Acc4,KEGG,Obesity/GLP-1R
IL-17 signaling pathway,3,82,567,30178,0.200137193510748,1.951917796965596,"MAPK13,NFKBIA,TRAF5",0.3763241344258939,0.6986721945449179,0.7562812521226177,Acc4,KEGG,Obesity/GLP-1R
Insulin secretion,3,82,567,30178,0.200137193510748,1.951917796965596,"ADCY6,ITPR3,VAMP2",0.3763241344258939,0.6986721945449179,0.7562812521226177,Acc4,KEGG,Obesity/GLP-1R
Hedgehog signaling pathway,2,44,567,30178,0.200172411928667,2.4238750985344506,"GLI2,KIF7",0.3763241344258939,0.6985957778694486,0.8598128069123381,Acc4,KEGG,Obesity/GLP-1R
